ID_REF	pre_symp_4_VALUE
211421_s_at	7.6
211419_s_at	15.9
211417_x_at	126
211416_x_at	78.1
211414_at	12.8
211413_s_at	18.9
211412_at	5.8
211411_at	8.4
211410_x_at	192.2
211407_at	48.1
211406_at	71.7
211405_x_at	275.6
211404_s_at	380.2
211403_x_at	68.3
211402_x_at	28.6
211401_s_at	8.3
211400_at	18.4
211399_at	22.3
211398_at	13.1
211397_x_at	61
211396_at	130.3
211395_x_at	794
211393_at	60.2
211392_s_at	188.2
211391_s_at	97.8
211390_at	3.7
211389_x_at	23.6
211388_s_at	84.4
211387_x_at	29.6
211386_at	9.4
211385_x_at	222.3
211384_s_at	3.1
211383_s_at	204.9
211382_s_at	10.5
211381_x_at	10.6
211380_s_at	4.8
211379_x_at	4.2
211378_x_at	1684.4
211377_x_at	7.7
211376_s_at	104.1
211375_s_at	5.6
211374_x_at	6.6
211373_s_at	53.7
211372_s_at	182.1
211371_at	35.3
211370_s_at	126.9
211369_at	5.4
211368_s_at	428.6
211367_s_at	311.2
211366_x_at	971.3
211365_s_at	6.4
211364_at	180.9
211363_s_at	5.1
211362_s_at	90.8
211361_s_at	50.2
211360_s_at	38.7
211359_s_at	9.5
211358_s_at	51.3
211357_s_at	53.5
211356_x_at	37.2
211355_x_at	21.5
211354_s_at	2.8
211353_at	11.6
211352_s_at	51.1
211351_at	5.7
211350_s_at	13.3
211349_at	47.4
211348_s_at	36.2
211347_at	35.3
211345_x_at	2027.3
211343_s_at	27.3
211342_x_at	53.2
211341_at	31.1
211340_s_at	11.7
211339_s_at	269.7
211338_at	3.4
211337_s_at	97.4
211336_x_at	273
211334_at	41.6
211333_s_at	84.6
211332_x_at	133.2
211331_x_at	15.7
211330_s_at	34.8
211329_x_at	91.1
211328_x_at	98.2
211327_x_at	115.5
211326_x_at	17.5
211325_x_at	141.8
211324_s_at	3.3
211323_s_at	45.1
211322_s_at	80
211320_s_at	101.3
211319_at	6
211318_s_at	248.7
211317_s_at	327.1
211316_x_at	600.4
211315_s_at	18.7
211314_at	4
211313_s_at	75.2
211312_s_at	34.3
211310_at	37.7
211307_s_at	7.3
211306_s_at	2.3
211305_x_at	34.1
211304_x_at	25.2
211303_x_at	46.2
211302_s_at	103.9
211301_at	67.6
211300_s_at	66.9
211299_s_at	55.7
211298_s_at	4.5
211297_s_at	37.4
211296_x_at	9088
211295_x_at	183.2
211289_x_at	80
211287_x_at	240.7
211286_x_at	52.9
211285_s_at	145.9
211284_s_at	391.4
211282_x_at	84.6
211280_s_at	30.4
211279_at	51.8
211277_x_at	125.9
211276_at	24.6
211275_s_at	378.6
211274_at	4.2
211273_s_at	6.7
211272_s_at	36.6
211271_x_at	361.9
211270_x_at	344.2
211269_s_at	113.5
211267_at	11.6
211266_s_at	129.1
211265_at	3.5
211264_at	45.9
211263_s_at	39.6
211262_at	105.5
211261_at	101.1
211260_at	209
211259_s_at	18.4
211258_s_at	119.1
211257_x_at	107
211256_x_at	183.9
211255_x_at	76.6
211254_x_at	151.2
211253_x_at	10.7
211252_x_at	185.9
211251_x_at	130.9
211250_s_at	47
211249_at	47.5
211248_s_at	17.6
211245_x_at	41.6
211242_x_at	71.6
211241_at	91.4
211240_x_at	69.4
211239_s_at	37.3
211238_at	48.4
211237_s_at	6.1
211235_s_at	6.7
211234_x_at	28.9
211233_x_at	12.7
211232_x_at	13.6
211231_x_at	149.4
211230_s_at	99.4
211228_s_at	107.1
211227_s_at	21
211226_at	30.3
211225_at	8.1
211224_s_at	16.3
211223_at	89.7
211222_s_at	90
211221_at	34
211220_s_at	2.2
211219_s_at	83.6
211218_at	5.2
211217_s_at	15.7
211215_x_at	17.5
211214_s_at	5.3
211213_at	11.1
211212_s_at	27.5
211211_x_at	14.1
211210_x_at	63.3
211209_x_at	131.1
211208_s_at	18.7
211207_s_at	15.6
211205_x_at	136.6
211204_at	52.8
211203_s_at	116.5
211202_s_at	35.6
211201_at	8.6
211200_s_at	33.8
211199_s_at	19.6
211198_s_at	14.6
211197_s_at	15.2
211196_at	85.9
211195_s_at	14.9
211194_s_at	6
211193_at	112.1
211192_s_at	100.2
211191_at	12.7
211190_x_at	163.2
211189_x_at	100.2
211188_at	73.1
211187_at	55.1
211186_s_at	3.7
211185_s_at	640.7
211184_s_at	56.6
211182_x_at	16.1
211181_x_at	16
211180_x_at	39.1
211179_at	1
211178_s_at	269.9
211177_s_at	106.1
211176_s_at	18.4
211175_at	5.3
211174_s_at	44.3
211173_at	14.8
211172_x_at	80.6
211171_s_at	94.7
211170_s_at	45.8
211169_s_at	5
211168_s_at	91.4
211167_s_at	16
211166_at	45.3
211165_x_at	5.4
211164_at	23.1
211163_s_at	500
211162_x_at	16.8
211161_s_at	31.4
211160_x_at	149.1
211159_s_at	100.1
211157_at	83.7
211156_at	5.1
211155_s_at	5.9
211154_at	84.1
211153_s_at	27.1
211152_s_at	23.5
211151_x_at	8.3
211150_s_at	6.3
211149_at	48.4
211148_s_at	2.6
211147_s_at	8.8
211146_at	8.3
211145_x_at	36.5
211144_x_at	353.9
211143_x_at	7.2
211142_x_at	6.7
211141_s_at	6.5
211140_s_at	15.4
211139_s_at	148.3
211138_s_at	65.3
211137_s_at	74.8
211136_s_at	43.7
211135_x_at	616.4
211133_x_at	531.5
211132_at	21.5
211131_s_at	5
211130_x_at	82.3
211129_x_at	15.5
211128_at	25.1
211127_x_at	51.7
211126_s_at	13.3
211125_x_at	8.4
211124_s_at	18.3
211123_at	84.4
211122_s_at	3.7
211121_s_at	38.4
211120_x_at	62.8
211119_at	5.5
211118_x_at	56.9
211117_x_at	50.2
211116_at	2.8
211115_x_at	121.4
211114_x_at	87
211113_s_at	63.6
211112_at	38.1
211111_at	23.6
211110_s_at	8
211109_at	11.6
211108_s_at	8
211107_s_at	220.6
211106_at	135.5
211105_s_at	169.4
211104_s_at	51.5
211103_at	16.1
211102_s_at	21.5
211101_x_at	430.2
211100_x_at	328.8
211099_s_at	4.5
211098_x_at	15
211097_s_at	30.4
211096_at	69
211095_at	54.1
211094_s_at	2.5
211093_at	2.8
211092_s_at	10.7
211091_s_at	9.8
211090_s_at	46.9
211089_s_at	13.6
211088_s_at	1.8
211087_x_at	8.8
211086_x_at	4.7
211085_s_at	69
211084_x_at	15
211083_s_at	3.1
211082_x_at	45.5
211081_s_at	20.5
211080_s_at	40.3
211079_s_at	65
211078_s_at	4.6
211077_s_at	19.3
211076_x_at	51.1
211075_s_at	218.6
211074_at	148.4
211073_x_at	2477.4
211072_x_at	2707.5
211071_s_at	149.2
211070_x_at	4.5
211069_s_at	189
211068_x_at	318.1
211067_s_at	227.2
211066_x_at	116.5
211065_x_at	48.4
211064_at	9.8
211063_s_at	53.2
211062_s_at	16.7
211061_s_at	151.8
211060_x_at	13
211059_s_at	101.5
211058_x_at	3124.2
211057_at	5.6
211056_s_at	33.1
211055_s_at	91.4
211054_at	14.1
211053_at	4.9
211052_s_at	43.2
211051_s_at	119.3
211050_x_at	9.1
211049_at	10
211048_s_at	235.2
211047_x_at	486.6
211046_at	5.2
211045_s_at	6.9
211044_at	37
211043_s_at	17.8
211042_x_at	142.1
211040_x_at	923.9
211039_at	36.5
211038_s_at	13.5
211037_s_at	173.9
211036_x_at	462.2
211034_s_at	115.8
211033_s_at	76.7
211032_at	1.2
211031_s_at	95.1
211030_s_at	3.5
211029_x_at	17.1
211028_s_at	39.7
211027_s_at	1.9
211026_s_at	425.3
211025_x_at	206.1
211024_s_at	10.8
211023_at	30.4
211022_s_at	2.4
211021_s_at	4.5
211020_at	3.9
211019_s_at	34.5
211018_at	27.4
211017_s_at	27.3
211016_x_at	22.1
211015_s_at	42.9
211014_s_at	155.9
211013_x_at	7.5
211012_s_at	246.9
211011_at	13.9
211010_s_at	9.2
211009_s_at	72.5
211008_s_at	138.3
211006_s_at	34.2
211005_at	262.9
211004_s_at	134.8
211003_x_at	45.2
211002_s_at	2.1
211001_at	89.3
211000_s_at	32.1
210999_s_at	76.2
210998_s_at	5.3
210997_at	2.4
210996_s_at	195.1
210995_s_at	6.1
210994_x_at	7.7
210993_s_at	17.3
210992_x_at	704.9
210991_s_at	47
210990_s_at	26.4
210989_at	3.1
210988_s_at	102.1
210987_x_at	177.8
210986_s_at	79.4
210985_s_at	44.9
210984_x_at	66.9
210983_s_at	17
210982_s_at	1875.5
210981_s_at	181.6
210980_s_at	308.5
210979_at	5.1
210978_s_at	1083.3
210977_s_at	30
210976_s_at	118.3
210975_x_at	71.2
210974_s_at	10.4
210973_s_at	16.3
210972_x_at	979.6
210971_s_at	50.2
210970_s_at	34.3
210969_at	45
210968_s_at	1080
210967_x_at	123.2
210966_x_at	390.1
210965_x_at	32.2
210964_s_at	51.5
210963_s_at	42.1
210962_s_at	37.7
210961_s_at	109.8
210960_at	30.5
210959_s_at	47
210958_s_at	86.2
210957_s_at	4.4
210956_at	11.5
210955_at	52.1
210954_s_at	4.6
210953_at	9.9
210952_at	9.4
210951_x_at	312.6
210950_s_at	415.2
210949_s_at	306.8
210948_s_at	5.7
210947_s_at	58.5
210946_at	35.7
210945_at	22.5
210944_s_at	108.6
210943_s_at	431.7
210942_s_at	33.2
210941_at	31.5
210940_s_at	6.5
210939_s_at	62.9
210938_at	13.5
210937_s_at	2.9
210936_at	16.9
210935_s_at	80.8
210934_at	112.9
210933_s_at	24.3
210932_s_at	2.1
210931_at	5.2
210930_s_at	6.9
210929_s_at	42.6
210928_at	32.2
210927_x_at	749.3
210926_at	124
210925_at	54.8
210924_at	33.4
210923_at	152.9
210922_at	38.4
210921_at	3.4
210920_x_at	50.8
210919_at	4
210918_at	72.9
210917_at	29.6
210916_s_at	120
210915_x_at	1096.3
210914_at	8.2
210913_at	5.5
210912_x_at	185.3
210911_at	11
210910_s_at	38.3
210909_x_at	34.3
210908_s_at	151.9
210907_s_at	79.7
210906_x_at	68.4
210905_x_at	8.2
210904_s_at	119.2
210896_s_at	16.1
210895_s_at	116.9
210894_s_at	66.2
210893_at	8.2
210892_s_at	9
210891_s_at	446.1
210890_x_at	16.4
210889_s_at	184.9
210888_s_at	11.9
210887_s_at	27.4
210886_x_at	280.7
210885_s_at	13
210884_s_at	60.6
210883_x_at	126
210882_s_at	40.2
210881_s_at	5.6
210880_s_at	203.2
210879_s_at	117.5
210878_s_at	161.4
210876_at	39.8
210875_s_at	6.9
210874_s_at	11
210873_x_at	698.2
210872_x_at	137.6
210871_x_at	44.3
210870_s_at	75.4
210869_s_at	65.2
210868_s_at	30.6
210867_at	31.6
210866_s_at	15.2
210865_at	91.8
210864_x_at	261.9
210862_s_at	6.2
210861_s_at	12
210859_x_at	212.7
210858_x_at	104.8
210855_at	17.5
210854_x_at	137.3
210853_at	48.6
210852_s_at	3.1
210850_s_at	16.2
210849_s_at	137.2
210848_at	14.8
210847_x_at	55.1
210846_x_at	28.9
210845_s_at	437.8
210844_x_at	208.9
210843_s_at	12.5
210842_at	9.4
210841_s_at	38.9
210840_s_at	248.7
210839_s_at	62.3
210838_s_at	10
210837_s_at	35.4
210836_x_at	46.4
210835_s_at	401.7
210834_s_at	34.1
210833_at	48.6
210832_x_at	116.9
210831_s_at	40.9
210830_s_at	6
210829_s_at	7.9
210828_s_at	7
210827_s_at	218.2
210826_x_at	106.3
210825_s_at	130.6
210824_at	9.9
210823_s_at	12.9
210822_at	86.6
210821_x_at	113.3
210820_x_at	14.9
210819_x_at	128.6
210818_s_at	36.6
210817_s_at	409.7
210816_s_at	110.4
210815_s_at	6.8
210814_at	8.7
210813_s_at	32.8
210812_at	11.9
210811_s_at	8.7
210810_s_at	68.2
210809_s_at	25.6
210808_s_at	22.1
210807_s_at	122.7
210806_at	4.6
210805_x_at	6.1
210804_x_at	45.8
210803_at	99.9
210802_s_at	2.6
210801_at	9.7
210800_at	9.4
210799_at	92.2
210798_x_at	7.3
210797_s_at	883.5
210796_x_at	139.1
210795_s_at	129.4
210794_s_at	76.5
210793_s_at	65.9
210792_x_at	6.3
210791_s_at	12.6
210790_s_at	9.3
210789_x_at	309.2
210788_s_at	354.6
210787_s_at	86.9
210786_s_at	132
210785_s_at	820.8
210784_x_at	528.5
210783_x_at	56.6
210782_x_at	57
210781_x_at	31
210780_at	19.4
210779_x_at	97.7
210778_s_at	20
210776_x_at	127.1
210775_x_at	220.6
210774_s_at	2360.3
210773_s_at	230.1
210772_at	300.1
210771_at	2.3
210770_s_at	11.2
210769_at	15.3
210768_x_at	91.8
210767_at	18.9
210766_s_at	9.9
210765_at	3.5
210764_s_at	48.9
210763_x_at	105.2
210762_s_at	97.9
210761_s_at	57.6
210760_x_at	13.7
210759_s_at	429.2
210758_at	17.4
210757_x_at	103.2
210756_s_at	126.3
210755_at	58.5
210754_s_at	1608.9
210753_s_at	159.7
210752_s_at	62
210751_s_at	30.4
210750_s_at	116.4
210749_x_at	164.9
210748_at	5
210747_at	6.6
210746_s_at	542.6
210745_at	56.6
210744_s_at	39.6
210743_s_at	33
210742_at	70.4
210741_at	6.4
210740_s_at	841.2
210739_x_at	157.3
210738_s_at	3.3
210737_at	25.2
210736_x_at	53.2
210735_s_at	91.3
210734_x_at	84.3
210733_at	106.4
210732_s_at	31.3
210731_s_at	127.9
210730_s_at	27.6
210729_at	8.2
210728_s_at	4.9
210727_at	101.7
210726_at	48.6
210724_at	214
210723_x_at	83.6
210722_at	10.1
210721_s_at	21.8
210720_s_at	84.1
210719_s_at	97.1
210718_s_at	93.4
210717_at	5.1
210716_s_at	47.5
210715_s_at	138.3
210714_at	32
210713_at	40.9
210712_at	27.9
210711_at	14.9
210710_at	50.8
210709_at	7.3
210708_x_at	34
210707_x_at	63.4
210706_s_at	375.2
210705_s_at	114.5
210704_at	81.3
210703_at	31.7
210702_s_at	14.4
210701_at	70.3
210699_at	6.8
210698_at	3.2
210697_at	3.1
210695_s_at	258.1
210694_s_at	77.5
210693_at	9.2
210692_s_at	36.5
210691_s_at	62.2
210690_at	29.2
210689_at	70.8
210688_s_at	57.7
210687_at	31
210686_x_at	348.7
210685_s_at	63.1
210684_s_at	9
210683_at	33.7
210682_at	52.5
210681_s_at	457.4
210680_s_at	84.4
210679_x_at	178.7
210678_s_at	18.7
210677_at	8.5
210676_x_at	117
210675_s_at	32.5
210674_s_at	6.5
210673_x_at	11.7
210672_s_at	189
210671_x_at	27.7
210670_at	41.3
210669_at	9.5
210667_s_at	12.3
210666_at	18.3
210665_at	5.9
210664_s_at	55.4
210663_s_at	100
210662_at	8
210661_at	39.6
210660_at	205.1
210659_at	117
210658_s_at	70.7
210657_s_at	71.6
210656_at	24.6
210655_s_at	15.1
210654_at	13.1
210653_s_at	1.9
210652_s_at	13.3
210651_s_at	49.7
210650_s_at	40.5
210649_s_at	22.5
210648_x_at	874.4
210647_x_at	80.2
210646_x_at	5502.3
210645_s_at	141.9
210644_s_at	271.6
210643_at	23.3
210642_at	17
210641_at	100.8
210640_s_at	12.3
210639_s_at	59.7
210638_s_at	540.7
210637_at	4.1
210636_at	5.1
210635_s_at	98
210634_at	9.6
210633_x_at	211.4
210632_s_at	3.2
210631_at	5.1
210630_s_at	31
210629_x_at	771.1
210628_x_at	88.6
210627_s_at	134.5
210626_at	11.1
210625_s_at	70
210624_s_at	57.6
210623_at	82.3
210622_x_at	50.1
210621_s_at	60.9
210620_s_at	98.6
210619_s_at	13
210618_at	117.3
210617_at	96.9
210616_s_at	235.3
210615_at	40.6
210614_at	47.7
210613_s_at	9.2
210612_s_at	6.7
210611_s_at	44.1
210610_at	104
210609_s_at	115.2
210608_s_at	108.9
210607_at	73.5
210606_x_at	157.5
210605_s_at	86.2
210604_at	32.3
210603_at	109.5
210602_s_at	7.9
210601_at	48.2
210600_s_at	1.8
210599_at	59.8
210598_at	72.5
210597_x_at	112.6
210596_at	97.1
210595_at	17.5
210594_x_at	217
210593_at	10.9
210592_s_at	2418.6
210589_s_at	31.6
210588_x_at	163.8
210587_at	3.8
210586_x_at	11.5
210585_s_at	7.6
210584_s_at	58.6
210583_at	13
210582_s_at	501.4
210581_x_at	47.4
210580_x_at	470.6
210579_s_at	86.7
210578_at	90.5
210577_at	33.3
210576_at	5.1
210575_at	2.2
210574_s_at	156.3
210573_s_at	93.6
210572_at	4.5
210571_s_at	4.4
210570_x_at	20.3
210569_s_at	34.5
210568_s_at	36.4
210567_s_at	19
210565_at	7.4
210564_x_at	253.9
210563_x_at	368
210562_at	5.4
210561_s_at	302.6
210560_at	4
210559_s_at	17.4
210558_at	51.7
210557_x_at	30.1
210556_at	33.8
210555_s_at	105.7
210554_s_at	319.2
210553_x_at	145.1
210552_s_at	36.6
210551_s_at	10.3
210550_s_at	11.2
210549_s_at	8.2
210548_at	43.7
210547_x_at	17.3
210546_x_at	11.8
210545_at	67.3
210544_s_at	30.5
210543_s_at	80.3
210542_s_at	134.9
210541_s_at	146.8
210540_s_at	38
210539_at	11.5
210538_s_at	94.4
210537_s_at	11.8
210536_s_at	18.4
210535_at	19.2
210534_s_at	91
210533_at	40.3
210532_s_at	259
210531_at	79.2
210530_s_at	10.4
210529_s_at	133.6
210528_at	95.7
210527_x_at	128.3
210525_x_at	27.7
210524_x_at	269.2
210523_at	49.1
210521_s_at	6.5
210520_at	7.6
210519_s_at	38.2
210518_at	84.3
210517_s_at	21.4
210516_at	65
210515_at	33.6
210514_x_at	1096.7
210513_s_at	127.9
210512_s_at	5.3
210511_s_at	14.9
210510_s_at	7.2
210508_s_at	131.2
210507_s_at	8.5
210506_at	54.2
210505_at	22.3
210504_at	107
210503_at	6.3
210502_s_at	87.2
210501_x_at	606.7
210500_at	27.1
210499_s_at	83.9
210498_at	36.2
210497_x_at	13.4
210496_at	27.3
210495_x_at	12.7
210493_s_at	10.5
210492_at	26
210491_at	3
210487_at	71.4
210486_at	62.7
210484_s_at	119.9
210483_at	56
210482_x_at	41.3
210481_s_at	6.3
210480_s_at	7
210479_s_at	116.6
210477_x_at	78.7
210476_s_at	35.5
210475_at	5.4
210474_s_at	2
210473_s_at	36.6
210472_at	74.5
210471_s_at	86.7
210470_x_at	115.6
210469_at	22.2
210467_x_at	92.6
210466_s_at	209
210465_s_at	35.4
210464_at	26.5
210463_x_at	17.1
210462_at	4
210461_s_at	54.3
210460_s_at	402.2
210459_at	82.7
210458_s_at	30.4
210457_x_at	20
210456_at	10.6
210455_at	11.3
210454_s_at	17.9
210453_x_at	550.7
210452_x_at	40.2
210451_at	16.9
210450_at	5.4
210449_x_at	170.4
210448_s_at	158.3
210447_at	45.8
210446_at	31.5
210445_at	5
210444_at	148.8
210443_x_at	192.2
210442_at	39.4
210441_at	51
210440_s_at	38.9
210439_at	20
210438_x_at	237.1
210437_at	64.1
210436_at	97.6
210435_at	17.3
210434_x_at	800.4
210433_at	5.9
210432_s_at	11.2
210431_at	6.3
210430_x_at	10.4
210429_at	33.9
210428_s_at	141.2
210427_x_at	2117.3
210426_x_at	82.6
210425_x_at	151.9
210424_s_at	21.6
210423_s_at	454.1
210422_x_at	325.6
210421_s_at	18.2
210420_at	30.8
210419_at	11.1
210418_s_at	85.6
210417_s_at	65
210416_s_at	31.3
210415_s_at	4.4
210414_at	110.8
210413_x_at	53.7
210412_at	151.3
210411_s_at	17.8
210410_s_at	2.9
210409_at	6.8
210408_s_at	22.2
210407_at	6.4
210406_s_at	186.3
210405_x_at	6
210404_x_at	15.1
210403_s_at	5.5
210402_at	13
210401_at	136
210400_at	8.8
210399_x_at	179.2
210398_x_at	26.1
210397_at	44
210396_s_at	42.1
210395_x_at	526.7
210394_x_at	94.8
210393_at	10.6
210392_x_at	68.6
210391_at	20.8
210390_s_at	9.6
210389_x_at	116
210388_at	13.4
210387_at	51.4
210386_s_at	184.7
210385_s_at	86.7
210384_at	35.8
210383_at	4.9
210382_at	84
210381_s_at	47.3
210380_s_at	4.1
210379_s_at	26.7
210378_s_at	41.7
210377_at	7.7
210376_x_at	36.7
210375_at	12
210374_x_at	63.4
210373_at	32.7
210372_s_at	77.5
210371_s_at	121.3
210370_s_at	148
210369_at	52.9
210368_at	8.9
210367_s_at	83.1
210366_at	28.7
210365_at	11.5
210364_at	38.4
210363_s_at	3.8
210362_x_at	12.9
210361_s_at	4.7
210360_s_at	37.4
210359_at	3.2
210358_x_at	237.7
210357_s_at	34.9
210356_x_at	159.8
210355_at	37.8
210354_at	45.6
210353_s_at	14.7
210352_at	24.2
210350_x_at	55.1
210349_at	50.7
210348_at	59.4
210347_s_at	105.4
210346_s_at	88.1
210345_s_at	82.5
210344_at	10.5
210343_s_at	33.6
210342_s_at	10.3
210341_at	8.3
210340_s_at	143.8
210339_s_at	70.1
210338_s_at	997.8
210337_s_at	20.6
210336_x_at	23.7
210335_at	27.4
210334_x_at	222.1
210333_at	14.1
210332_at	16.3
210331_at	99.6
210330_at	6.7
210329_s_at	7.6
210328_at	6.4
210327_s_at	2.5
210326_at	65.2
210325_at	59.1
210324_at	4.6
210323_at	22.3
210322_x_at	23.2
210321_at	116.4
210320_s_at	52.1
210319_x_at	12.4
210318_at	9.1
210317_s_at	47.3
210316_at	5.1
210315_at	16.1
210314_x_at	204.5
210313_at	39.9
210312_s_at	76.8
210311_at	26.7
210310_s_at	6.4
210309_at	20.3
210307_s_at	48.2
210306_at	4.3
210305_at	5.1
210304_at	33.9
210303_at	14
210302_s_at	22.9
210301_at	171.1
210300_at	99.1
210299_s_at	1.7
210298_x_at	14.7
210297_s_at	44.7
210296_s_at	69.3
210295_at	4.9
210294_at	44
210293_s_at	150.9
210292_s_at	48.6
210291_s_at	10.5
210290_at	26.4
210289_at	89.9
210288_at	209
210287_s_at	9.8
210286_s_at	14.1
210285_x_at	77
210284_s_at	110.4
210283_x_at	75.4
210282_at	21.1
210281_s_at	20.2
210280_at	56.2
210279_at	144.4
210278_s_at	39.6
210277_at	36.4
210276_s_at	82.2
210275_s_at	381.3
210274_at	96
210273_at	52.4
210272_at	21.8
210271_at	174.9
210270_at	15.6
210269_s_at	10.6
210268_at	14.8
210267_at	18.1
210266_s_at	384.9
210265_x_at	9.9
210264_at	15.7
210263_at	11.5
210262_at	12.3
210261_at	60
210260_s_at	150.7
210259_s_at	67.9
210258_at	8.3
210257_x_at	32.7
210256_s_at	20
210255_at	41.1
210254_at	111.9
210253_at	31.6
210252_s_at	183.7
210251_s_at	10.2
210250_x_at	152.4
210249_s_at	808.4
210248_at	19.2
210247_at	116.2
210246_s_at	23.1
210245_at	4.7
210244_at	169.6
210243_s_at	200.6
210242_x_at	200.9
210241_s_at	13
210240_s_at	46.6
210239_at	76.3
210237_at	7.3
210236_at	7
210235_s_at	47.3
210234_at	132
210233_at	23.5
210232_at	82.6
210231_x_at	606.3
210230_at	11.5
210229_s_at	5.9
210228_at	101.8
210227_at	4.7
210226_at	79.6
210225_x_at	492.1
210224_at	116.3
210223_s_at	57.6
210222_s_at	123.9
210221_at	45
210220_at	51.8
210219_at	71
210218_s_at	55.6
210216_x_at	94.6
210215_at	6.4
210214_s_at	13
210213_s_at	348.2
210212_x_at	6.3
210211_s_at	165.1
210210_at	304.3
210208_x_at	437.6
210206_s_at	12.9
210205_at	174.7
210204_s_at	138.7
210203_at	30.8
210202_s_at	24.5
210201_x_at	241.2
210200_at	109.7
210199_at	36.9
210198_s_at	6.9
210197_at	122.5
210196_s_at	11.4
210195_s_at	77
210194_at	3.8
210193_at	83.2
210192_at	34.5
210191_s_at	80.5
210190_at	136.2
210189_at	64.4
210188_at	2.9
210187_at	93.3
210186_s_at	105.3
210185_at	39.5
210184_at	383.6
210183_x_at	651.1
210182_at	10.4
210181_s_at	6.5
210180_s_at	2.1
210179_at	13
210178_x_at	8
210177_at	14.1
210176_at	312.7
210175_at	45.7
210174_at	66.5
210173_at	21.7
210172_at	83.8
210171_s_at	3.1
210170_at	39.6
210169_at	100.2
210168_at	84.2
210167_s_at	51.5
210166_at	204
210165_at	12.8
210164_at	412.3
210163_at	7.2
210162_s_at	183.2
210161_at	71.9
210160_at	59.4
210159_s_at	9
210158_at	106
210157_at	19.9
210156_s_at	130.2
210155_at	43.7
210154_at	14.8
210153_s_at	184.3
210152_at	112.2
210151_s_at	56.2
210150_s_at	7.4
210149_s_at	403.2
